temporada,producto,id_producto,id_ciudad,ciudad,unidades_vendidas,evento,fecha
invierno,jugo,3,3,tonala,47,0,20/01/2024
invierno,jugo,3,4,tlaquepaque,54,0,20/01/2024
invierno,jugo,3,5,el_salto,41,0,20/01/2024
invierno,jugo,3,6,tlajomulco,58,0,20/01/2024
invierno,refresco,1,1,zapopan,98,0,20/01/2024
invierno,refresco,1,2,guadalajara,120,0,20/01/2024
invierno,refresco,1,3,tonala,110,0,20/01/2024
invierno,refresco,1,4,tlaquepaque,105,0,20/01/2024
invierno,refresco,1,5,el_salto,97,0,20/01/2024
invierno,refresco,1,6,tlajomulco,91,0,20/01/2024
invierno,agua,2,1,zapopan,85,0,21/01/2024
invierno,agua,2,2,guadalajara,76,0,21/01/2024
invierno,agua,2,3,tonala,80,0,21/01/2024
invierno,agua,2,4,tlaquepaque,76,0,21/01/2024
invierno,agua,2,5,el_salto,85,0,21/01/2024
invierno,agua,2,6,tlajomulco,86,0,21/01/2024
invierno,bebida_energizante,4,1,zapopan,27,0,21/01/2024
invierno,bebida_energizante,4,2,guadalajara,36,0,21/01/2024
invierno,bebida_energizante,4,3,tonala,49,0,21/01/2024
invierno,bebida_energizante,4,4,tlaquepaque,24,0,21/01/2024
invierno,bebida_energizante,4,5,el_salto,38,0,21/01/2024
invierno,bebida_energizante,4,6,tlajomulco,43,0,21/01/2024
invierno,jugo,3,1,zapopan,51,0,21/01/2024
invierno,jugo,3,2,guadalajara,67,0,21/01/2024
invierno,jugo,3,3,tonala,48,0,21/01/2024
invierno,jugo,3,4,tlaquepaque,48,0,21/01/2024
invierno,jugo,3,5,el_salto,50,0,21/01/2024
invierno,jugo,3,6,tlajomulco,64,0,21/01/2024
invierno,refresco,1,1,zapopan,106,0,21/01/2024
invierno,refresco,1,2,guadalajara,91,0,21/01/2024
invierno,refresco,1,3,tonala,105,0,21/01/2024
invierno,refresco,1,4,tlaquepaque,106,0,21/01/2024
invierno,refresco,1,5,el_salto,114,0,21/01/2024
invierno,refresco,1,6,tlajomulco,106,0,21/01/2024
invierno,agua,2,1,zapopan,71,0,22/01/2024
invierno,agua,2,2,guadalajara,91,0,22/01/2024
invierno,agua,2,3,tonala,67,0,22/01/2024
invierno,agua,2,4,tlaquepaque,81,0,22/01/2024
invierno,agua,2,5,el_salto,85,0,22/01/2024
invierno,agua,2,6,tlajomulco,79,0,22/01/2024
invierno,bebida_energizante,4,1,zapopan,35,0,22/01/2024
invierno,bebida_energizante,4,2,guadalajara,46,0,22/01/2024
invierno,bebida_energizante,4,3,tonala,35,0,22/01/2024
invierno,bebida_energizante,4,4,tlaquepaque,52,0,22/01/2024
invierno,bebida_energizante,4,5,el_salto,41,0,22/01/2024
invierno,bebida_energizante,4,6,tlajomulco,27,0,22/01/2024
invierno,jugo,3,1,zapopan,60,0,22/01/2024
invierno,jugo,3,2,guadalajara,45,0,22/01/2024
invierno,jugo,3,3,tonala,44,0,22/01/2024
invierno,jugo,3,4,tlaquepaque,57,0,22/01/2024
invierno,jugo,3,5,el_salto,50,0,22/01/2024
invierno,jugo,3,6,tlajomulco,64,0,22/01/2024
invierno,refresco,1,1,zapopan,101,0,22/01/2024
invierno,refresco,1,2,guadalajara,98,0,22/01/2024
invierno,refresco,1,3,tonala,109,0,22/01/2024
invierno,refresco,1,4,tlaquepaque,82,0,22/01/2024
invierno,refresco,1,5,el_salto,95,0,22/01/2024
invierno,refresco,1,6,tlajomulco,100,0,22/01/2024
invierno,agua,2,1,zapopan,80,0,23/01/2024
invierno,agua,2,2,guadalajara,76,0,23/01/2024
invierno,agua,2,3,tonala,92,0,23/01/2024
invierno,agua,2,4,tlaquepaque,90,0,23/01/2024
invierno,agua,2,5,el_salto,77,0,23/01/2024
invierno,agua,2,6,tlajomulco,75,0,23/01/2024
invierno,bebida_energizante,4,1,zapopan,23,0,23/01/2024
invierno,bebida_energizante,4,2,guadalajara,19,0,23/01/2024
invierno,bebida_energizante,4,3,tonala,41,0,23/01/2024
invierno,bebida_energizante,4,4,tlaquepaque,29,0,23/01/2024
invierno,bebida_energizante,4,5,el_salto,16,0,23/01/2024
invierno,bebida_energizante,4,6,tlajomulco,34,0,23/01/2024
invierno,jugo,3,1,zapopan,43,0,23/01/2024
invierno,jugo,3,2,guadalajara,54,0,23/01/2024
invierno,jugo,3,3,tonala,51,0,23/01/2024
invierno,jugo,3,4,tlaquepaque,37,0,23/01/2024
invierno,jugo,3,5,el_salto,62,0,23/01/2024
invierno,jugo,3,6,tlajomulco,56,0,23/01/2024
invierno,refresco,1,1,zapopan,100,0,23/01/2024
invierno,refresco,1,2,guadalajara,101,0,23/01/2024
invierno,refresco,1,3,tonala,109,0,23/01/2024
invierno,refresco,1,4,tlaquepaque,97,0,23/01/2024
invierno,refresco,1,5,el_salto,110,0,23/01/2024
invierno,refresco,1,6,tlajomulco,114,0,23/01/2024
invierno,agua,2,1,zapopan,88,0,24/01/2024
invierno,agua,2,2,guadalajara,68,0,24/01/2024
invierno,agua,2,3,tonala,88,0,24/01/2024
invierno,agua,2,4,tlaquepaque,79,0,24/01/2024
invierno,agua,2,5,el_salto,78,0,24/01/2024
invierno,agua,2,6,tlajomulco,100,0,24/01/2024
invierno,bebida_energizante,4,1,zapopan,27,0,24/01/2024
invierno,bebida_energizante,4,2,guadalajara,48,0,24/01/2024
invierno,bebida_energizante,4,3,tonala,37,0,24/01/2024
invierno,bebida_energizante,4,4,tlaquepaque,41,0,24/01/2024
invierno,bebida_energizante,4,5,el_salto,37,0,24/01/2024
invierno,bebida_energizante,4,6,tlajomulco,37,0,24/01/2024
invierno,jugo,3,1,zapopan,50,0,24/01/2024
invierno,jugo,3,2,guadalajara,55,0,24/01/2024
invierno,jugo,3,3,tonala,57,0,24/01/2024
invierno,jugo,3,4,tlaquepaque,41,0,24/01/2024
invierno,jugo,3,5,el_salto,61,0,24/01/2024
invierno,jugo,3,6,tlajomulco,55,0,24/01/2024
invierno,refresco,1,1,zapopan,94,0,24/01/2024
invierno,refresco,1,2,guadalajara,78,0,24/01/2024
invierno,refresco,1,3,tonala,108,0,24/01/2024
invierno,refresco,1,4,tlaquepaque,105,0,24/01/2024
invierno,refresco,1,5,el_salto,128,0,24/01/2024
invierno,refresco,1,6,tlajomulco,110,0,24/01/2024
invierno,agua,2,1,zapopan,77,0,25/01/2024
invierno,agua,2,2,guadalajara,77,0,25/01/2024
invierno,agua,2,3,tonala,70,0,25/01/2024
invierno,agua,2,4,tlaquepaque,79,0,25/01/2024
invierno,agua,2,5,el_salto,83,0,25/01/2024
invierno,agua,2,6,tlajomulco,110,0,25/01/2024
invierno,bebida_energizante,4,1,zapopan,38,0,25/01/2024
invierno,bebida_energizante,4,2,guadalajara,41,0,25/01/2024
invierno,bebida_energizante,4,3,tonala,30,0,25/01/2024
invierno,bebida_energizante,4,4,tlaquepaque,44,0,25/01/2024
invierno,bebida_energizante,4,5,el_salto,41,0,25/01/2024
invierno,bebida_energizante,4,6,tlajomulco,40,0,25/01/2024
invierno,jugo,3,1,zapopan,38,0,25/01/2024
invierno,jugo,3,2,guadalajara,58,0,25/01/2024
invierno,jugo,3,3,tonala,62,0,25/01/2024
invierno,jugo,3,4,tlaquepaque,67,0,25/01/2024
invierno,jugo,3,5,el_salto,52,0,25/01/2024
invierno,jugo,3,6,tlajomulco,62,0,25/01/2024
invierno,refresco,1,1,zapopan,95,0,25/01/2024
invierno,refresco,1,2,guadalajara,123,0,25/01/2024
invierno,refresco,1,3,tonala,83,0,25/01/2024
invierno,refresco,1,4,tlaquepaque,106,0,25/01/2024
invierno,refresco,1,5,el_salto,101,0,25/01/2024
invierno,refresco,1,6,tlajomulco,98,0,25/01/2024
invierno,agua,2,1,zapopan,77,0,26/01/2024
invierno,agua,2,2,guadalajara,71,0,26/01/2024
invierno,agua,2,3,tonala,84,0,26/01/2024
invierno,agua,2,4,tlaquepaque,90,0,26/01/2024
invierno,agua,2,5,el_salto,73,0,26/01/2024
invierno,agua,2,6,tlajomulco,73,0,26/01/2024
invierno,bebida_energizante,4,1,zapopan,56,0,26/01/2024
invierno,bebida_energizante,4,2,guadalajara,33,0,26/01/2024
invierno,bebida_energizante,4,3,tonala,55,0,26/01/2024
invierno,bebida_energizante,4,4,tlaquepaque,40,0,26/01/2024
invierno,bebida_energizante,4,5,el_salto,24,0,26/01/2024
invierno,bebida_energizante,4,6,tlajomulco,34,0,26/01/2024
invierno,jugo,3,1,zapopan,24,0,26/01/2024
invierno,jugo,3,2,guadalajara,45,0,26/01/2024
invierno,jugo,3,3,tonala,45,0,26/01/2024
invierno,jugo,3,4,tlaquepaque,42,0,26/01/2024
invierno,jugo,3,5,el_salto,53,0,26/01/2024
invierno,jugo,3,6,tlajomulco,51,0,26/01/2024
invierno,refresco,1,1,zapopan,101,0,26/01/2024
invierno,refresco,1,2,guadalajara,112,0,26/01/2024
invierno,refresco,1,3,tonala,85,0,26/01/2024
invierno,refresco,1,4,tlaquepaque,113,0,26/01/2024
invierno,refresco,1,5,el_salto,108,0,26/01/2024
invierno,refresco,1,6,tlajomulco,102,0,26/01/2024
invierno,agua,2,1,zapopan,66,0,27/01/2024
invierno,agua,2,2,guadalajara,89,0,27/01/2024
invierno,agua,2,3,tonala,77,0,27/01/2024
invierno,agua,2,4,tlaquepaque,71,0,27/01/2024
invierno,agua,2,5,el_salto,79,0,27/01/2024
invierno,agua,2,6,tlajomulco,95,0,27/01/2024
invierno,bebida_energizante,4,1,zapopan,38,0,27/01/2024
invierno,bebida_energizante,4,2,guadalajara,37,0,27/01/2024
invierno,bebida_energizante,4,3,tonala,27,0,27/01/2024
invierno,bebida_energizante,4,4,tlaquepaque,41,0,27/01/2024
invierno,bebida_energizante,4,5,el_salto,22,0,27/01/2024
invierno,bebida_energizante,4,6,tlajomulco,30,0,27/01/2024
invierno,jugo,3,1,zapopan,56,0,27/01/2024
invierno,jugo,3,2,guadalajara,42,0,27/01/2024
invierno,jugo,3,3,tonala,50,0,27/01/2024
invierno,jugo,3,4,tlaquepaque,64,0,27/01/2024
invierno,jugo,3,5,el_salto,56,0,27/01/2024
invierno,jugo,3,6,tlajomulco,41,0,27/01/2024
invierno,refresco,1,1,zapopan,106,0,27/01/2024
invierno,refresco,1,2,guadalajara,105,0,27/01/2024
invierno,refresco,1,3,tonala,102,0,27/01/2024
invierno,refresco,1,4,tlaquepaque,106,0,27/01/2024
invierno,refresco,1,5,el_salto,115,0,27/01/2024
invierno,refresco,1,6,tlajomulco,112,0,27/01/2024
invierno,agua,2,1,zapopan,90,0,28/01/2024
invierno,agua,2,2,guadalajara,70,0,28/01/2024
invierno,agua,2,3,tonala,94,0,28/01/2024
invierno,agua,2,4,tlaquepaque,77,0,28/01/2024
invierno,agua,2,5,el_salto,87,0,28/01/2024
invierno,agua,2,6,tlajomulco,73,0,28/01/2024
invierno,bebida_energizante,4,1,zapopan,40,0,28/01/2024
invierno,bebida_energizante,4,2,guadalajara,43,0,28/01/2024
invierno,bebida_energizante,4,3,tonala,49,0,28/01/2024
invierno,bebida_energizante,4,4,tlaquepaque,29,0,28/01/2024
invierno,bebida_energizante,4,5,el_salto,2,0,28/01/2024
invierno,bebida_energizante,4,6,tlajomulco,26,0,28/01/2024
invierno,jugo,3,1,zapopan,55,0,28/01/2024
invierno,jugo,3,2,guadalajara,37,0,28/01/2024
invierno,jugo,3,3,tonala,52,0,28/01/2024
invierno,jugo,3,4,tlaquepaque,54,0,28/01/2024
invierno,jugo,3,5,el_salto,66,0,28/01/2024
invierno,jugo,3,6,tlajomulco,62,0,28/01/2024
invierno,refresco,1,1,zapopan,110,0,28/01/2024
invierno,refresco,1,2,guadalajara,90,0,28/01/2024
invierno,refresco,1,3,tonala,86,0,28/01/2024
invierno,refresco,1,4,tlaquepaque,101,0,28/01/2024
invierno,refresco,1,5,el_salto,103,0,28/01/2024
invierno,refresco,1,6,tlajomulco,89,0,28/01/2024
invierno,agua,2,1,zapopan,73,0,29/01/2024
invierno,agua,2,2,guadalajara,82,0,29/01/2024
invierno,agua,2,3,tonala,103,0,29/01/2024
invierno,agua,2,4,tlaquepaque,67,0,29/01/2024
invierno,agua,2,5,el_salto,94,0,29/01/2024
invierno,agua,2,6,tlajomulco,94,0,29/01/2024
invierno,bebida_energizante,4,1,zapopan,40,0,29/01/2024
invierno,bebida_energizante,4,2,guadalajara,47,0,29/01/2024
invierno,bebida_energizante,4,3,tonala,46,0,29/01/2024
invierno,bebida_energizante,4,4,tlaquepaque,38,0,29/01/2024
invierno,bebida_energizante,4,5,el_salto,22,0,29/01/2024
invierno,bebida_energizante,4,6,tlajomulco,25,0,29/01/2024
invierno,jugo,3,1,zapopan,41,0,29/01/2024
invierno,jugo,3,2,guadalajara,63,0,29/01/2024
invierno,jugo,3,3,tonala,40,0,29/01/2024
invierno,jugo,3,4,tlaquepaque,46,0,29/01/2024
invierno,jugo,3,5,el_salto,65,0,29/01/2024
invierno,jugo,3,6,tlajomulco,56,0,29/01/2024
invierno,refresco,1,1,zapopan,105,0,29/01/2024
invierno,refresco,1,2,guadalajara,98,0,29/01/2024
invierno,refresco,1,3,tonala,101,0,29/01/2024
invierno,refresco,1,4,tlaquepaque,107,0,29/01/2024
invierno,refresco,1,5,el_salto,91,0,29/01/2024
invierno,refresco,1,6,tlajomulco,94,0,29/01/2024
invierno,agua,2,1,zapopan,78,0,30/01/2024
invierno,agua,2,2,guadalajara,106,0,30/01/2024
invierno,agua,2,3,tonala,87,0,30/01/2024
invierno,agua,2,4,tlaquepaque,70,0,30/01/2024
invierno,agua,2,5,el_salto,87,0,30/01/2024
invierno,agua,2,6,tlajomulco,92,0,30/01/2024
invierno,bebida_energizante,4,1,zapopan,36,0,30/01/2024
invierno,bebida_energizante,4,2,guadalajara,44,0,30/01/2024
invierno,bebida_energizante,4,3,tonala,29,0,30/01/2024
invierno,bebida_energizante,4,4,tlaquepaque,33,0,30/01/2024
invierno,bebida_energizante,4,5,el_salto,29,0,30/01/2024
invierno,bebida_energizante,4,6,tlajomulco,36,0,30/01/2024
invierno,jugo,3,1,zapopan,44,0,30/01/2024
invierno,jugo,3,2,guadalajara,46,0,30/01/2024
invierno,jugo,3,3,tonala,60,0,30/01/2024
invierno,jugo,3,4,tlaquepaque,50,0,30/01/2024
invierno,jugo,3,5,el_salto,46,0,30/01/2024
invierno,jugo,3,6,tlajomulco,45,0,30/01/2024
invierno,refresco,1,1,zapopan,100,0,30/01/2024
invierno,refresco,1,2,guadalajara,125,0,30/01/2024
invierno,refresco,1,3,tonala,105,0,30/01/2024
invierno,refresco,1,4,tlaquepaque,97,0,30/01/2024
invierno,refresco,1,5,el_salto,94,0,30/01/2024
invierno,refresco,1,6,tlajomulco,109,0,30/01/2024
invierno,agua,2,1,zapopan,104,0,31/01/2024
invierno,agua,2,2,guadalajara,67,0,31/01/2024
invierno,agua,2,3,tonala,84,0,31/01/2024
invierno,agua,2,4,tlaquepaque,88,0,31/01/2024
invierno,agua,2,5,el_salto,109,0,31/01/2024
invierno,agua,2,6,tlajomulco,94,0,31/01/2024
invierno,bebida_energizante,4,1,zapopan,39,0,31/01/2024
invierno,bebida_energizante,4,2,guadalajara,38,0,31/01/2024
invierno,bebida_energizante,4,3,tonala,38,0,31/01/2024
invierno,bebida_energizante,4,4,tlaquepaque,41,0,31/01/2024
invierno,bebida_energizante,4,5,el_salto,29,0,31/01/2024
invierno,bebida_energizante,4,6,tlajomulco,29,0,31/01/2024
invierno,jugo,3,1,zapopan,52,0,31/01/2024
invierno,jugo,3,2,guadalajara,41,0,31/01/2024
invierno,jugo,3,3,tonala,56,0,31/01/2024
invierno,jugo,3,4,tlaquepaque,40,0,31/01/2024
invierno,jugo,3,5,el_salto,61,0,31/01/2024
invierno,jugo,3,6,tlajomulco,50,0,31/01/2024
invierno,refresco,1,1,zapopan,81,0,31/01/2024
invierno,refresco,1,2,guadalajara,98,0,31/01/2024
invierno,refresco,1,3,tonala,96,0,31/01/2024
invierno,refresco,1,4,tlaquepaque,90,0,31/01/2024
invierno,refresco,1,5,el_salto,103,0,31/01/2024
invierno,refresco,1,6,tlajomulco,105,0,31/01/2024
invierno,agua,2,1,zapopan,79,0,01/02/2024
invierno,agua,2,2,guadalajara,84,0,01/02/2024
invierno,agua,2,3,tonala,82,0,01/02/2024
invierno,agua,2,4,tlaquepaque,87,0,01/02/2024
invierno,agua,2,5,el_salto,97,0,01/02/2024
invierno,agua,2,6,tlajomulco,92,0,01/02/2024
invierno,bebida_energizante,4,1,zapopan,34,0,01/02/2024
invierno,bebida_energizante,4,2,guadalajara,48,0,01/02/2024
invierno,bebida_energizante,4,3,tonala,17,0,01/02/2024
invierno,bebida_energizante,4,4,tlaquepaque,41,0,01/02/2024
invierno,bebida_energizante,4,5,el_salto,44,0,01/02/2024
invierno,bebida_energizante,4,6,tlajomulco,36,0,01/02/2024
invierno,jugo,3,1,zapopan,46,0,01/02/2024
invierno,jugo,3,2,guadalajara,63,0,01/02/2024
invierno,jugo,3,3,tonala,54,0,01/02/2024
invierno,jugo,3,4,tlaquepaque,65,0,01/02/2024
invierno,jugo,3,5,el_salto,45,0,01/02/2024
invierno,jugo,3,6,tlajomulco,36,0,01/02/2024
invierno,refresco,1,1,zapopan,90,0,01/02/2024
invierno,refresco,1,2,guadalajara,89,0,01/02/2024
invierno,refresco,1,3,tonala,117,0,01/02/2024
invierno,refresco,1,4,tlaquepaque,111,0,01/02/2024
invierno,refresco,1,5,el_salto,94,0,01/02/2024
invierno,refresco,1,6,tlajomulco,115,0,01/02/2024
invierno,agua,2,1,zapopan,92,0,02/02/2024
invierno,agua,2,2,guadalajara,90,0,02/02/2024
invierno,agua,2,3,tonala,102,0,02/02/2024
invierno,agua,2,4,tlaquepaque,84,0,02/02/2024
invierno,agua,2,5,el_salto,102,0,02/02/2024
invierno,agua,2,6,tlajomulco,94,0,02/02/2024
invierno,bebida_energizante,4,1,zapopan,41,0,02/02/2024
invierno,bebida_energizante,4,2,guadalajara,39,0,02/02/2024
invierno,bebida_energizante,4,3,tonala,45,0,02/02/2024
invierno,bebida_energizante,4,4,tlaquepaque,36,0,02/02/2024
invierno,bebida_energizante,4,5,el_salto,20,0,02/02/2024
invierno,bebida_energizante,4,6,tlajomulco,27,0,02/02/2024
invierno,jugo,3,1,zapopan,47,0,02/02/2024
invierno,jugo,3,2,guadalajara,38,0,02/02/2024
invierno,jugo,3,3,tonala,46,0,02/02/2024
invierno,jugo,3,4,tlaquepaque,41,0,02/02/2024
invierno,jugo,3,5,el_salto,45,0,02/02/2024
invierno,jugo,3,6,tlajomulco,62,0,02/02/2024
invierno,refresco,1,1,zapopan,88,0,02/02/2024
invierno,refresco,1,2,guadalajara,99,0,02/02/2024
invierno,refresco,1,3,tonala,86,0,02/02/2024
invierno,refresco,1,4,tlaquepaque,100,0,02/02/2024
invierno,refresco,1,5,el_salto,101,0,02/02/2024
invierno,refresco,1,6,tlajomulco,98,0,02/02/2024
invierno,agua,2,1,zapopan,99,0,03/02/2024
invierno,agua,2,2,guadalajara,84,0,03/02/2024
invierno,agua,2,3,tonala,92,0,03/02/2024
invierno,agua,2,4,tlaquepaque,79,0,03/02/2024
invierno,agua,2,5,el_salto,98,0,03/02/2024
invierno,agua,2,6,tlajomulco,77,0,03/02/2024
invierno,bebida_energizante,4,1,zapopan,54,0,03/02/2024
invierno,bebida_energizante,4,2,guadalajara,51,0,03/02/2024
invierno,bebida_energizante,4,3,tonala,29,0,03/02/2024
invierno,bebida_energizante,4,4,tlaquepaque,26,0,03/02/2024
invierno,bebida_energizante,4,5,el_salto,34,0,03/02/2024
invierno,bebida_energizante,4,6,tlajomulco,31,0,03/02/2024
invierno,jugo,3,1,zapopan,49,0,03/02/2024
invierno,jugo,3,2,guadalajara,70,0,03/02/2024
invierno,jugo,3,3,tonala,44,0,03/02/2024
invierno,jugo,3,4,tlaquepaque,56,0,03/02/2024
invierno,jugo,3,5,el_salto,62,0,03/02/2024
invierno,jugo,3,6,tlajomulco,49,0,03/02/2024
invierno,refresco,1,1,zapopan,108,0,03/02/2024
invierno,refresco,1,2,guadalajara,92,0,03/02/2024
invierno,refresco,1,3,tonala,87,0,03/02/2024
invierno,refresco,1,4,tlaquepaque,100,0,03/02/2024
invierno,refresco,1,5,el_salto,89,0,03/02/2024
invierno,refresco,1,6,tlajomulco,102,0,03/02/2024
invierno,agua,2,1,zapopan,82,0,04/02/2024
invierno,agua,2,2,guadalajara,86,0,04/02/2024
invierno,agua,2,3,tonala,88,0,04/02/2024
invierno,agua,2,4,tlaquepaque,72,0,04/02/2024
invierno,agua,2,5,el_salto,92,0,04/02/2024
invierno,agua,2,6,tlajomulco,90,0,04/02/2024
invierno,bebida_energizante,4,1,zapopan,51,0,04/02/2024
invierno,bebida_energizante,4,2,guadalajara,40,0,04/02/2024
invierno,bebida_energizante,4,3,tonala,34,0,04/02/2024
invierno,bebida_energizante,4,4,tlaquepaque,26,0,04/02/2024
invierno,bebida_energizante,4,5,el_salto,22,0,04/02/2024
invierno,bebida_energizante,4,6,tlajomulco,34,0,04/02/2024
invierno,jugo,3,1,zapopan,65,0,04/02/2024
invierno,jugo,3,2,guadalajara,50,0,04/02/2024
invierno,jugo,3,3,tonala,47,0,04/02/2024
invierno,jugo,3,4,tlaquepaque,51,0,04/02/2024
invierno,jugo,3,5,el_salto,43,0,04/02/2024
invierno,jugo,3,6,tlajomulco,61,0,04/02/2024
invierno,refresco,1,1,zapopan,104,0,04/02/2024
invierno,refresco,1,2,guadalajara,97,0,04/02/2024
invierno,refresco,1,3,tonala,105,0,04/02/2024
invierno,refresco,1,4,tlaquepaque,109,0,04/02/2024
invierno,refresco,1,5,el_salto,99,0,04/02/2024
invierno,refresco,1,6,tlajomulco,109,0,04/02/2024
invierno,agua,2,1,zapopan,89,0,05/02/2024
invierno,agua,2,2,guadalajara,85,0,05/02/2024
invierno,agua,2,3,tonala,79,0,05/02/2024
invierno,agua,2,4,tlaquepaque,91,0,05/02/2024
invierno,agua,2,5,el_salto,84,0,05/02/2024
invierno,agua,2,6,tlajomulco,83,0,05/02/2024
invierno,bebida_energizante,4,1,zapopan,21,0,05/02/2024
invierno,bebida_energizante,4,2,guadalajara,46,0,05/02/2024
invierno,bebida_energizante,4,3,tonala,35,0,05/02/2024
invierno,bebida_energizante,4,4,tlaquepaque,28,0,05/02/2024
invierno,bebida_energizante,4,5,el_salto,12,0,05/02/2024
invierno,bebida_energizante,4,6,tlajomulco,33,0,05/02/2024
invierno,jugo,3,1,zapopan,59,0,05/02/2024
invierno,jugo,3,2,guadalajara,31,0,05/02/2024
invierno,jugo,3,3,tonala,63,0,05/02/2024
invierno,jugo,3,4,tlaquepaque,40,0,05/02/2024
invierno,jugo,3,5,el_salto,49,0,05/02/2024
invierno,jugo,3,6,tlajomulco,44,0,05/02/2024
invierno,refresco,1,1,zapopan,90,0,05/02/2024
invierno,refresco,1,2,guadalajara,114,0,05/02/2024
invierno,refresco,1,3,tonala,114,0,05/02/2024
invierno,refresco,1,4,tlaquepaque,83,0,05/02/2024
invierno,refresco,1,5,el_salto,117,0,05/02/2024
invierno,refresco,1,6,tlajomulco,87,0,05/02/2024
invierno,agua,2,1,zapopan,83,0,06/02/2024
invierno,agua,2,2,guadalajara,95,0,06/02/2024
invierno,agua,2,3,tonala,93,0,06/02/2024
invierno,agua,2,4,tlaquepaque,86,0,06/02/2024
invierno,agua,2,5,el_salto,76,0,06/02/2024
invierno,agua,2,6,tlajomulco,75,0,06/02/2024
invierno,bebida_energizante,4,1,zapopan,32,0,06/02/2024
invierno,bebida_energizante,4,2,guadalajara,24,0,06/02/2024
invierno,bebida_energizante,4,3,tonala,33,0,06/02/2024
invierno,bebida_energizante,4,4,tlaquepaque,22,0,06/02/2024
invierno,bebida_energizante,4,5,el_salto,48,0,06/02/2024
invierno,bebida_energizante,4,6,tlajomulco,17,0,06/02/2024
invierno,jugo,3,1,zapopan,49,0,06/02/2024
invierno,jugo,3,2,guadalajara,44,0,06/02/2024
invierno,jugo,3,3,tonala,51,0,06/02/2024
invierno,jugo,3,4,tlaquepaque,67,0,06/02/2024
invierno,jugo,3,5,el_salto,55,0,06/02/2024
invierno,jugo,3,6,tlajomulco,60,0,06/02/2024
invierno,refresco,1,1,zapopan,95,0,06/02/2024
invierno,refresco,1,2,guadalajara,114,0,06/02/2024
invierno,refresco,1,3,tonala,115,0,06/02/2024
invierno,refresco,1,4,tlaquepaque,103,0,06/02/2024
invierno,refresco,1,5,el_salto,91,0,06/02/2024
invierno,refresco,1,6,tlajomulco,95,0,06/02/2024
invierno,agua,2,1,zapopan,78,0,07/02/2024
invierno,agua,2,2,guadalajara,85,0,07/02/2024
invierno,agua,2,3,tonala,75,0,07/02/2024
invierno,agua,2,4,tlaquepaque,86,0,07/02/2024
invierno,agua,2,5,el_salto,85,0,07/02/2024
invierno,agua,2,6,tlajomulco,90,0,07/02/2024
invierno,bebida_energizante,4,1,zapopan,27,0,07/02/2024
invierno,bebida_energizante,4,2,guadalajara,25,0,07/02/2024
invierno,bebida_energizante,4,3,tonala,45,0,07/02/2024
invierno,bebida_energizante,4,4,tlaquepaque,35,0,07/02/2024
invierno,bebida_energizante,4,5,el_salto,36,0,07/02/2024
invierno,bebida_energizante,4,6,tlajomulco,26,0,07/02/2024
invierno,jugo,3,1,zapopan,44,0,07/02/2024
invierno,jugo,3,2,guadalajara,56,0,07/02/2024
invierno,jugo,3,3,tonala,47,0,07/02/2024
invierno,jugo,3,4,tlaquepaque,52,0,07/02/2024
invierno,jugo,3,5,el_salto,57,0,07/02/2024
invierno,jugo,3,6,tlajomulco,39,0,07/02/2024
invierno,refresco,1,1,zapopan,84,0,07/02/2024
invierno,refresco,1,2,guadalajara,112,0,07/02/2024
invierno,refresco,1,3,tonala,89,0,07/02/2024
invierno,refresco,1,4,tlaquepaque,91,0,07/02/2024
invierno,refresco,1,5,el_salto,115,0,07/02/2024
invierno,refresco,1,6,tlajomulco,96,0,07/02/2024
invierno,agua,2,1,zapopan,76,0,08/02/2024
invierno,agua,2,2,guadalajara,103,0,08/02/2024
invierno,agua,2,3,tonala,85,0,08/02/2024
invierno,agua,2,4,tlaquepaque,76,0,08/02/2024
invierno,agua,2,5,el_salto,89,0,08/02/2024
invierno,agua,2,6,tlajomulco,85,0,08/02/2024
invierno,bebida_energizante,4,1,zapopan,34,0,08/02/2024
invierno,bebida_energizante,4,2,guadalajara,24,0,08/02/2024
invierno,bebida_energizante,4,3,tonala,37,0,08/02/2024
invierno,bebida_energizante,4,4,tlaquepaque,42,0,08/02/2024
invierno,bebida_energizante,4,5,el_salto,30,0,08/02/2024
invierno,bebida_energizante,4,6,tlajomulco,1,0,08/02/2024
invierno,jugo,3,1,zapopan,50,0,08/02/2024
invierno,jugo,3,2,guadalajara,47,0,08/02/2024
